id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license,Cluster,Anomaly
34940171,"Bright Spacious Newly Renovated Brooklyn Gem, 3 BR",94638616410,verified,Grace,Brooklyn,Prospect-Lefferts Gardens,40.65739,-73.94621,United States,US,True,moderate,Entire home/apt,2022.0,0.5982608695652174,$148 ,0.1824403028538148,0.14453125,12/11/2021,1.97,5.0,2.0,0.09981014374830487,Unknown,Unknown,0,1
34970548,Newly renovated amazing 2 bedrooms,97187741176,verified,Alexandre,Brooklyn,Bedford-Stuyvesant,40.6828,-73.93271,United States,US,True,strict,Entire home/apt,2010.0,0.16695652173913045,$48 ,0.1824403028538148,0.0888671875,12/10/2021,1.17,2.0,1.0,0.07973962571196094,Unknown,Unknown,2,1
34972757,"Private suite near NYC Ferry, Front",88581411793,unconfirmed,Kalina,Brooklyn,Sunset Park,40.64161,-74.02352,United States,US,False,moderate,Entire home/apt,2018.0,0.3452173913043478,$89 ,0.180110658124636,0.1201171875,12/10/2021,2.35,5.0,2.0,0.008950366151342554,Unknown,Unknown,0,1
34989878,Upper West Side Perfection,34745922679,verified,Matthew,Manhattan,Upper West Side,40.78775,-73.97538,United States,US,False,strict,Entire home/apt,2006.0,0.06260869565217392,$24 ,0.1824403028538148,0.2060546875,12/9/2021,2.64,5.0,1.0,0.10170870626525631,Unknown,Unknown,2,1
34992087,Sid's Victorian Peaceful Haven,52997977586,verified,Sidney,Brooklyn,Flatbush,40.63921,-73.96285,United States,US,False,moderate,Private room,2013.0,0.6669565217391304,$163 ,0.17821782178217824,0.1650390625,12/9/2021,2.55,4.0,3.0,0.09655546514781665,Unknown,Unknown,1,1
35020807,shared space with Great location!!!,62209029616,verified,Nora,Brooklyn,Sheepshead Bay,40.59849,-73.9562,United States,US,False,strict,Shared room,2011.0,0.511304347826087,$128 ,0.17821782178217824,0.16796875,12/7/2021,2.21,4.0,8.0,0.10170870626525631,Unknown,Unknown,0,1
35036271,Park Slope Tree Top Quiet Apartment,9356355116,unconfirmed,Elle,Brooklyn,Park Slope,40.67907,-73.9767,United States,US,False,flexible,Entire home/apt,2013.0,0.9695652173913045,$233 ,0.1824403028538148,0.0888671875,12/6/2021,0.89,4.0,1.0,0.080553295362083,Unknown,Unknown,1,1
35039033,shared space with Great location!!,41630961850,unconfirmed,Nora,Brooklyn,Sheepshead Bay,40.59997,-73.9563,United States,US,False,flexible,Shared room,2019.0,0.20869565217391303,$58 ,0.17821782178217824,0.189453125,12/6/2021,2.46,3.0,8.0,0.10170870626525631,Unknown,Unknown,2,1
35042899,"Astoria close to JFK,Laguardia airport, Manhattan",63817110441,verified,Simone,Queens,Astoria,40.76329,-73.90842,United States,US,True,moderate,Private room,2007.0,0.371304347826087,$95 ,0.17821782178217824,0.1865234375,12/6/2021,3.16,5.0,2.0,0.09926769731489016,Unknown,Unknown,0,1
35045108,Carnegie City Apartment 2 bedroom + washer/dryer,97930313806,verified,Camille,Manhattan,East Harlem,40.78484,-73.94756,United States,US,True,flexible,Entire home/apt,2013.0,0.09130434782608696,$31 ,0.1824403028538148,0.0673828125,12/6/2021,1.49,4.0,2.0,0.05234608082451858,Unknown,Unknown,2,1
35068305,"Sunny, Large, Park Slope Bedroom",70904652629,unconfirmed,Elizabeth,Brooklyn,Park Slope,40.67641,-73.98161,United States,US,False,flexible,Private room,2004.0,0.19217391304347828,$54 ,0.17850902737332558,0.2119140625,12/5/2021,1.7,2.0,2.0,0.07865473284513155,Unknown,Unknown,2,1
35072171,Private room in the best part of BK,31006540855,unconfirmed,Brad,Brooklyn,Crown Heights,40.6696,-73.94685,United States,US,False,moderate,Private room,2014.0,0.922608695652174,$222 ,0.1824403028538148,0.056640625,12/5/2021,0.72,4.0,1.0,0.023053973420124763,Unknown,Unknown,1,1
35073828,"Private room in Astoria, NY",9475188615,verified,Liliana,Queens,Astoria,40.75619,-73.91852,United States,US,False,strict,Private room,2015.0,0.9678260869565218,$233 ,0.1824403028538148,0.0439453125,12/5/2021,0.67,5.0,1.0,0.10143748304854897,Unknown,Unknown,1,1
35074380,Art-filled bright spacious loft prime Wburg Brklyn,18380741684,unconfirmed,Susan,Brooklyn,Williamsburg,40.71964,-73.95529,United States,US,True,strict,Entire home/apt,2015.0,0.21826086956521742,$60 ,0.1824403028538148,0.12890625,12/5/2021,1.97,3.0,2.0,0.06075400054244644,Unknown,Unknown,2,1
35114146,Private Room at Historic Harlem 2,79821751472,verified,Rose,Manhattan,Harlem,40.81654,-73.94383,United States,US,False,flexible,Private room,2016.0,0.046086956521739136,$21 ,0.1824403028538148,0.0185546875,12/4/2021,0.2,4.0,2.0,0.10089503661513426,Unknown,Unknown,2,1
35116355,A Historic Harlem Abode,43159577260,verified,Eric,Manhattan,East Harlem,40.801,-73.94598,United States,US,True,moderate,Entire home/apt,2014.0,0.7991304347826087,$194 ,0.1824403028538148,0.119140625,12/4/2021,1.47,5.0,1.0,0.06780580417683754,Unknown,Unknown,1,1
35151702,Manhattan Apartment + Extra Travel Bonus,68905727990,verified,Theresa,Manhattan,Harlem,40.814148,-73.943657,United States,US,True,moderate,Entire home/apt,2008.0,0.5382608695652175,$134 ,0.1824403028538148,0.1181640625,12/2/2021,1.8,4.0,3.0,0.051261187957689185,Unknown,Unknown,0,1
35152254,Newly Renovated Studio Midtown East,37098788495,unconfirmed,Evan & Maria,Manhattan,Midtown,40.75307,-73.96691,United States,US,False,flexible,Entire home/apt,2009.0,0.6200000000000001,$153 ,0.1824403028538148,0.1591796875,12/2/2021,2.29,4.0,2.0,0.06455112557634933,Unknown,Unknown,0,1
35152807,"1Br Garden Level Space w/Pvt All- St.Albans,Queens",31922135307,verified,Lavonne,Queens,St. Albans,40.70789,-73.75862,United States,US,True,flexible,Entire home/apt,2006.0,0.5234782608695653,$130 ,0.17821782178217824,0.2431640625,12/2/2021,4.54,5.0,1.0,0.013561160835367507,Unknown,Unknown,0,1
35164405,Sml Rm in Pk Sl .great for longer stays Med/stu,22670416751,unconfirmed,Kathleen R.,Brooklyn,Prospect Heights,40.67954,-73.97247,United States,US,True,strict,Private room,2012.0,0.34347826086956523,$89 ,0.1824403028538148,0.0859375,12/1/2021,0.77,5.0,3.0,0.0838079739625712,Unknown,Unknown,0,1
35164957,"Bright, Quiet 2 BR in Awesome Area!",46482819083,verified,Mariko,Manhattan,Upper West Side,40.78184,-73.98219,United States,US,False,moderate,Entire home/apt,2011.0,0.331304347826087,$86 ,0.1824403028538148,0.1357421875,12/1/2021,1.21,2.0,2.0,0.05044751830756713,Unknown,Unknown,0,1
35168823,Greenpoint Brooklyn Modern Charm,49313048632,unconfirmed,Robbin,Brooklyn,Greenpoint,40.7217,-73.94205,United States,US,True,moderate,Entire home/apt,2014.0,0.10260869565217393,$34 ,0.1824403028538148,0.1533203125,12/1/2021,2.0,3.0,1.0,0.08896121508001086,Unknown,Unknown,2,1
35169376,Beautiful Guest Room(B),96908660022,verified,Carol,Brooklyn,East New York,40.67117,-73.87937,United States,US,True,strict,Private room,2018.0,0.9808695652173913,$236 ,0.1824403028538148,0.0419921875,12/1/2021,0.61,2.0,2.0,0.10170870626525631,Unknown,Unknown,1,1
35169928,A Brooklyn Experience,20979783839,unconfirmed,Robert,Brooklyn,Crown Heights,40.67692,-73.9546,United States,US,True,flexible,Entire home/apt,2012.0,0.04000000000000001,$19 ,0.1824403028538148,0.1259765625,12/1/2021,1.83,4.0,1.0,0.012476267968538107,Unknown,Unknown,2,1
35170480,Sun Filled Oasis with Designer Kitchen! #10305,57954895650,unconfirmed,Jamie,Manhattan,Harlem,40.8057,-73.94625,United States,US,True,moderate,Entire home/apt,2015.0,0.48782608695652174,$122 ,0.1824403028538148,0.0869140625,12/1/2021,1.35,2.0,3.0,0.0865202061296447,Unknown,Unknown,0,1
35172137,Private cozy room with sky view near Manhattan.,68011264439,unconfirmed,T,Queens,Astoria,40.75897,-73.92616,United States,US,True,strict,Private room,2003.0,0.6208695652173913,$153 ,0.1824403028538148,0.0849609375,12/1/2021,1.36,4.0,4.0,0.01817195551939246,Unknown,Unknown,0,1
35174346,Beautiful brownstone just north of Central Park.,11494109218,verified,Felicia,Manhattan,Harlem,40.80384,-73.94965,United States,US,False,moderate,Entire home/apt,2018.0,0.13217391304347828,$40 ,0.1824403028538148,0.154296875,12/1/2021,2.67,5.0,1.0,0.07268782207756984,Unknown,Unknown,2,1
35178212,"Clean, Modern Studio. First floor access! #10292",41962943854,unconfirmed,Jason,Manhattan,Upper East Side,40.77899,-73.95243,United States,US,True,moderate,Entire home/apt,2005.0,0.5721739130434783,$142 ,0.1824403028538148,0.0771484375,12/1/2021,1.87,4.0,1.0,0.010035259018171956,Unknown,Unknown,0,1
35181526,✦The Grand Budapest✦ private room in Brooklyn!,61273167720,unconfirmed,Andrey,Brooklyn,Bedford-Stuyvesant,40.68135,-73.91367,United States,US,False,moderate,Private room,2018.0,0.5130434782608696,$128 ,0.1824403028538148,0.140625,12/1/2021,4.03,4.0,3.0,0.0027122321670735015,Unknown,Unknown,0,1
35193124,"Luxury building, Balcony,Gym, Rooftop, Laundry#172",53339789490,verified,Eugene,Brooklyn,Bushwick,40.68926,-73.91875,United States,US,False,flexible,Private room,2019.0,0.5060869565217392,$126 ,0.1911764705882353,0.0009765625,12/1/2021,0.32,2.0,218.0,0.08624898291293735,Unknown,Unknown,0,1
35199200,New HDTV room 25 min to Manhattan - #266,78135647750,unconfirmed,Eugene,Queens,Ridgewood,40.70281,-73.90482,United States,US,True,moderate,Private room,2008.0,0.531304347826087,$132 ,0.1911764705882353,0.0009765625,12/1/2021,0.32,4.0,218.0,0.0040683482506102524,Unknown,Unknown,0,1
35200304,Creative South Williamsburg Studio,670305007,unconfirmed,Anastasia,Brooklyn,Williamsburg,40.70894,-73.95234,United States,US,True,moderate,Entire home/apt,2018.0,0.19217391304347828,$54 ,0.1824403028538148,0.12109375,11/30/2021,0.89,5.0,1.0,0.027664768104149716,Unknown,Unknown,2,1
35200857,Central Park 1BR sunny condo,73880682739,unconfirmed,Per,Manhattan,East Harlem,40.79544,-73.94836,United States,US,True,strict,Entire home/apt,2003.0,0.9791304347826089,$235 ,0.18214909726266745,0.037109375,11/30/2021,0.33,4.0,1.0,0.03525901817195552,Unknown,Unknown,1,1
35203066,Cozy & Private Fort Green Cottage,71050010219,verified,Allon,Brooklyn,Fort Greene,40.6934,-73.97319,United States,US,True,strict,Entire home/apt,2009.0,0.8356521739130436,$202 ,0.1824403028538148,0.2431640625,11/30/2021,2.34,4.0,1.0,0.06997558991049634,Unknown,Unknown,1,1
35204723,Beautiful/Spacious 1 Bedroom in LES,47847441391,unconfirmed,Daniel,Manhattan,Lower East Side,40.7211,-73.99157,United States,US,True,flexible,Entire home/apt,2021.0,0.7382608695652174,$180 ,0.1824403028538148,0.21484375,11/30/2021,2.13,2.0,1.0,0.010848928668294006,Unknown,Unknown,1,1
35209141,Modern Cozy Flat in Astoria | 15 min to Manhattan,52580051560,verified,Kirsten,Queens,Ditmars Steinway,40.77656,-73.90929,United States,US,False,flexible,Entire home/apt,2020.0,0.8086956521739131,$196 ,0.1999126383226558,0.0927734375,11/30/2021,1.48,4.0,1.0,0.0027122321670735015,Unknown,Unknown,1,1
35212455,East Harlem Pied A Terre,48400417912,verified,Kim,Manhattan,East Harlem,40.80048,-73.94388,United States,US,True,strict,Entire home/apt,2003.0,0.9278260869565218,$223 ,0.1824403028538148,0.0615234375,11/30/2021,1.31,2.0,1.0,0.09438567941415786,Unknown,Unknown,1,1
35249459,Fitzgerald,2068127124,verified,Jake,Queens,Jamaica,40.68718,-73.78554,United States,US,True,strict,Private room,2010.0,0.8104347826086957,$196 ,0.17821782178217824,0.31640625,11/29/2021,3.42,3.0,5.0,0.10008136696501221,Unknown,Unknown,1,1
35274313,Ensuite Turquoise Room,9010802051,verified,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68487,-73.93477,United States,US,False,moderate,Private room,2017.0,0.09478260869565219,$32 ,0.17821782178217824,0.2158203125,11/28/2021,2.67,5.0,6.0,0.05153241117439653,Unknown,Unknown,2,1
35278731,♛ Private & Beautiful West Village Townhouse 2BR,44666339184,unconfirmed,Alexandre,Manhattan,West Village,40.73328,-74.00179,United States,US,True,moderate,Entire home/apt,2005.0,0.9634782608695653,$232 ,0.1789458357600466,0.1123046875,11/28/2021,2.03,3.0,1.0,0.0027122321670735015,Unknown,Unknown,1,1
35314630,[306] 5 min WALK to Times Square,34211359614,unconfirmed,Akiko & Cindy,Manhattan,Hell's Kitchen,40.76008,-73.99067,United States,US,True,flexible,Private room,2010.0,0.9504347826086957,$229 ,0.18214909726266745,0.18359375,11/27/2021,2.31,4.0,9.0,0.10143748304854897,Unknown,Unknown,1,1
35315183,UPPER EAST SIDE 2 Bedroom Apt w. Washer/Dryer,18350435577,unconfirmed,Janelle,Manhattan,Upper East Side,40.78403,-73.94835,United States,US,True,flexible,Entire home/apt,2004.0,0.3730434782608696,$96 ,0.1824403028538148,0.1220703125,11/27/2021,1.78,3.0,3.0,0.043395714673176024,Unknown,Unknown,0,1
35336722,"Wonderful Flat, Amazing Location, outdoor space!",98607130042,verified,Jon,Manhattan,NoHo,40.72466,-73.99336,United States,US,False,flexible,Entire home/apt,2010.0,0.9791304347826089,$235 ,0.1824403028538148,0.0380859375,11/26/2021,0.35,3.0,2.0,0.020884187686465962,Unknown,Unknown,1,1
35338932,Fully Renovated Private 2nd floor 3 bedroom Apt.,33125077631,unconfirmed,Nicole,Queens,East Elmhurst,40.76168,-73.86552,United States,US,False,moderate,Entire home/apt,2022.0,0.7991304347826087,$194 ,0.1824403028538148,0.08984375,11/26/2021,1.46,2.0,1.0,0.04827773257390833,Unknown,Unknown,1,1
35353844,Beautiful Private Bedroom - Downstairs,8644893794,verified,Tw,Manhattan,Harlem,40.8078,-73.95232,United States,US,True,strict,Private room,2016.0,0.3252173913043478,$85 ,0.1824403028538148,0.1162109375,11/24/2021,1.54,3.0,1.0,0.10170870626525631,Unknown,Unknown,2,1
35354396,BEAUTIFUL ROOM IN BKLYN BROWNSTONE,61093540065,verified,James,Brooklyn,Bedford-Stuyvesant,40.69026,-73.92794,United States,US,True,strict,Private room,2019.0,0.07217391304347827,$27 ,0.17850902737332558,0.1171875,11/24/2021,1.05,5.0,2.0,0.10062381339842691,Unknown,Unknown,2,1
35354948,Nice beautiful room In the Bronx,3825766482,verified,Enrique,Bronx,Allerton,40.85838,-73.87206,United States,US,False,moderate,Private room,2009.0,0.5878260869565218,$145 ,0.1824403028538148,0.2099609375,11/24/2021,1.91,3.0,4.0,0.08624898291293735,Unknown,Unknown,0,1
35357710,Newly renovated! Spacious Park Slope Apt. Quiet St,76641020782,unconfirmed,Jada,Brooklyn,South Slope,40.66149,-73.98784,United States,US,False,moderate,Entire home/apt,2007.0,0.8904347826086957,$215 ,0.1824403028538148,0.0771484375,11/24/2021,1.11,2.0,1.0,0.0702468131272037,Unknown,Unknown,1,1
35365442,"Luxury Flat with Outdoor, Office and City Views",73115230713,verified,Shahram,Brooklyn,DUMBO,40.70448,-73.98541,United States,US,False,moderate,Entire home/apt,2012.0,0.47304347826086957,$119 ,0.1824403028538148,0.177734375,11/23/2021,2.01,5.0,1.0,0.0908597775969623,Unknown,Unknown,0,1
35377040,Artists rustic 2 Room studio  in Red Hook,66104335584,unconfirmed,Risha,Brooklyn,Red Hook,40.67763,-74.012,United States,US,True,strict,Entire home/apt,2011.0,0.891304347826087,$215 ,0.1795282469423413,0.1767578125,11/22/2021,2.74,3.0,1.0,0.051261187957689185,Unknown,Unknown,1,1
35378697,City King,44069230937,verified,Arlo SoHo,Manhattan,SoHo,40.7244,-74.00794,United States,US,False,moderate,Hotel room,2017.0,0.9104347826086957,$219 ,0.17821782178217824,0.986328125,11/22/2021,33.08,4.0,11.0,0.024410089503661515,Unknown,Unknown,1,1
35380906,Private suite 7 min from JFK airport  & 2 min LIRR,63456773118,verified,Christopher,Queens,Rosedale,40.66634,-73.73651,United States,US,True,flexible,Entire home/apt,2011.0,0.7417391304347827,$181 ,0.1911764705882353,0.0009765625,11/22/2021,0.29,4.0,4.0,0.10035259018171956,Unknown,Unknown,1,1
35385877,ENJOY Downtown NYC!,42804627001,verified,Edward,Manhattan,East Village,40.72296,-73.98383,United States,US,False,strict,Private room,2012.0,0.7930434782608696,$192 ,0.17909143855562026,0.2607421875,11/21/2021,1.77,3.0,2.0,0.013832384052074858,Unknown,Unknown,1,1
35386982,SUNNY COZY ROOM FOR 1 :),24564773423,unconfirmed,Suzette And Graham,Brooklyn,Bedford-Stuyvesant,40.6949,-73.96025,United States,US,False,moderate,Private room,2017.0,0.15043478260869567,$45 ,0.1824403028538148,0.037109375,11/21/2021,0.48,3.0,19.0,0.07973962571196094,Unknown,Unknown,2,1
35407969,Spacious & Sunny in Prime Brooklyn,52094293120,unconfirmed,David,Brooklyn,Clinton Hill,40.68566,-73.96781,United States,US,True,moderate,Entire home/apt,2006.0,0.35913043478260875,$93 ,0.1824403028538148,0.103515625,11/20/2021,0.9,4.0,1.0,0.05532953620829943,Unknown,Unknown,0,1
35410178,Bronx Home - 30 mins from Midtown!,56967127795,verified,Jabari,Bronx,Mount Hope,40.8508,-73.90218,United States,US,True,strict,Entire home/apt,2004.0,0.9260869565217392,$223 ,0.1824403028538148,0.076171875,11/20/2021,1.06,2.0,2.0,0.020070518036343913,Unknown,Unknown,1,1
35410731,Designer Williamsburg Apt with Terrace,39231739725,verified,Stuart,Brooklyn,Williamsburg,40.71891,-73.94339,United States,US,False,moderate,Entire home/apt,2005.0,0.3443478260869566,$89 ,0.1824403028538148,0.236328125,11/20/2021,3.34,5.0,1.0,0.06373745592622729,Unknown,Unknown,0,1
35412940,East Side Suite - FREE street parking & wifi,75672671029,verified,Joe,Manhattan,East Village,40.72193,-73.98364,United States,US,True,flexible,Entire home/apt,2011.0,0.1617391304347826,$47 ,0.19554455445544555,0.0234375,11/20/2021,0.59,4.0,7.0,0.10008136696501221,Unknown,Unknown,2,1
35422329,Sunny and comfortable-EntireApartment,88677526336,verified,Tee,Brooklyn,Bay Ridge,40.62374,-74.02876,United States,US,False,moderate,Entire home/apt,2020.0,0.951304347826087,$229 ,0.1824403028538148,0.02734375,11/19/2021,0.4,5.0,1.0,0.08868999186330351,Unknown,Unknown,1,1
35423434,"Beautiful, Two bedroom apartment Brooklyn P.L.G",71078403052,unconfirmed,Gary,Brooklyn,Prospect-Lefferts Gardens,40.66146,-73.95063,United States,US,False,moderate,Entire home/apt,2021.0,0.00782608695652174,$12 ,0.1824403028538148,0.1298828125,11/19/2021,2.28,2.0,1.0,0.07973962571196094,Unknown,Unknown,2,1
35430613,New York City's Best Kept Secret🙊,76273065760,verified,Sharon,Bronx,Concourse,40.83106,-73.92168,United States,US,False,flexible,Entire home/apt,2022.0,0.5182608695652174,$129 ,0.1824403028538148,0.1005859375,11/18/2021,1.48,5.0,3.0,0.09330078654732846,Unknown,Unknown,0,1
35437793,Samaria's Brownstone (Crown Heights),34864546829,verified,Maria,Brooklyn,Crown Heights,40.67237,-73.95428,United States,US,True,flexible,Entire home/apt,2010.0,0.3269565217391305,$85 ,0.1824403028538148,0.083984375,11/17/2021,1.22,5.0,1.0,0.03607268782207757,Unknown,Unknown,2,1
35438898,Fresh║Bright Modern Studio ║ FREE Garage Parking,93127572040,verified,Ivanna,Queens,Flushing,40.74636,-73.82517,United States,US,True,flexible,Entire home/apt,2003.0,0.9695652173913045,$233 ,0.1824403028538148,0.1162109375,11/17/2021,2.01,3.0,2.0,0.10170870626525631,Unknown,Unknown,1,1
35444421,⭐️Harlem getaway w/ great amenities,34852760929,unconfirmed,Justin,Manhattan,Harlem,40.82481,-73.95104,United States,US,True,strict,Private room,2008.0,0.6834782608695653,$167 ,0.1795282469423413,0.203125,11/16/2021,2.53,4.0,1.0,0.022511526986710065,Unknown,Unknown,1,1
35458781,50% Discount Beautiful Room / Next to Subway,23275379008,unconfirmed,Daniel,Queens,Astoria,40.75702,-73.91682,United States,US,False,moderate,Private room,2003.0,0.9060869565217392,$218 ,0.1824403028538148,0.1171875,11/15/2021,1.04,5.0,3.0,0.09384323298074315,Unknown,Unknown,1,1
35478111,Boldera: Your Home Away From Home,9698932051,unconfirmed,Damon And Kent,Brooklyn,Bedford-Stuyvesant,40.68116,-73.92979,United States,US,False,flexible,Entire home/apt,2004.0,0.11304347826086958,$36 ,0.17850902737332558,0.169921875,11/14/2021,1.58,4.0,1.0,0.031461893138052616,Unknown,Unknown,2,1
35479768,"2 bedroom with yard, 4 mins to LGA",98581132923,unconfirmed,Telmo,Queens,East Elmhurst,40.76412,-73.88197,United States,US,False,moderate,Entire home/apt,2018.0,0.3443478260869566,$89 ,0.1824403028538148,0.125,11/14/2021,1.4,2.0,1.0,0.1011662598318416,Unknown,Unknown,0,1
